Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Age,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,FofA_Prod,FofA_Comp,Battery,Item,Seq_Item,Average,MainVerb,Token_Main_Lemma,Token_Main_Pret,Token_Main_Imp,Type_Main,Syntax_Main,SubVerb,Token_Sub,Morpheme,Property,Condition,Condition_Exp,Participant,FofA,FofA_Std,Token_Main_Lemma_Std,Token_Sub_Std,LOR_Std,DELE_Std,Token_Pret_Std
HSP33,86,Male,Heritage,Simultaneous,26,0,0,0,29,5,43,15,15,A,11,3,1,sugerir,88224,NA,NA,0,Canonical,prestar,73724,Mood,Subjunctive,C,[–F/+F],33,30,0.2717136308502804,-0.8824508830845953,-0.7593805517898339,-0.4954635084789066,0.8224293503429058,NA
HSP33,86,Male,Heritage,Simultaneous,26,0,0,0,29,5,43,15,15,A,6,6,1,querer,1263949,NA,NA,0,Canonical,dejar,696519,Mood,Subjunctive,B,[+F/–F],33,30,0.2717136308502804,1.5168112616950589,1.0241706238088089,-0.4954635084789066,0.8224293503429058,NA
HSP33,86,Male,Heritage,Simultaneous,26,0,0,0,29,5,43,15,15,A,16,8,1,desear,148807,NA,NA,1,Canonical,bailar,29935,Mood,Subjunctive,D,[–F/–F],33,30,0.2717136308502804,-0.7588212090390609,-0.8847828469725008,-0.4954635084789066,0.8224293503429058,NA
HSP33,86,Male,Heritage,Simultaneous,26,0,0,0,29,5,43,15,15,A,2,11,1,pedir,432187,NA,NA,0,Canonical,dejar,696519,Mood,Subjunctive,A,[+F/+F],33,30,0.2717136308502804,-0.18053725098113216,1.0241706238088089,-0.4954635084789066,0.8224293503429058,NA
HSP33,86,Male,Heritage,Simultaneous,26,0,0,0,29,5,43,15,15,A,12,13,1,ordenar,65158,NA,NA,1,Canonical,atar,15876,Mood,Subjunctive,C,[–F/+F],33,30,0.2717136308502804,-0.9295208872364908,-0.9250448047238335,-0.4954635084789066,0.8224293503429058,NA
HSP33,86,Male,Heritage,Simultaneous,26,0,0,0,29,5,43,15,15,A,7,16,0,esperar,1409514,NA,NA,1,Canonical,atar,15876,Mood,Subjunctive,B,[+F/–F],33,30,0.2717136308502804,1.8138608218429253,-0.9250448047238335,-0.4954635084789066,0.8224293503429058,NA
HSP33,86,Male,Heritage,Simultaneous,26,0,0,0,29,5,43,15,15,A,17,18,0,conseguir,129144,NA,NA,0,Canonical,robar,28182,Mood,Subjunctive,D,[–F/–F],33,30,0.2717136308502804,-0.7989468264689892,-0.8898030626306618,-0.4954635084789066,0.8224293503429058,NA
HSP33,86,Male,Heritage,Simultaneous,26,0,0,0,29,5,43,15,15,A,18,23,1,sugerir,88224,NA,NA,0,Canonical,atar,15876,Mood,Subjunctive,D,[–F/–F],33,30,0.2717136308502804,-0.8824508830845953,-0.9250448047238335,-0.4954635084789066,0.8224293503429058,NA
HSP33,86,Male,Heritage,Simultaneous,26,0,0,0,29,5,43,15,15,A,8,25,1,permitir,935997,NA,NA,0,Canonical,quedar,947469,Mood,Subjunctive,B,[+F/–F],33,30,0.2717136308502804,0.8475707344418515,1.7428375487463559,-0.4954635084789066,0.8224293503429058,NA
HSP33,86,Male,Heritage,Simultaneous,26,0,0,0,29,5,43,15,15,A,13,28,0,valorar,113028,NA,NA,1,Canonical,bailar,29935,Mood,Subjunctive,C,[–F/+F],33,30,0.2717136308502804,-0.831834201259241,-0.8847828469725008,-0.4954635084789066,0.8224293503429058,NA
HSP33,86,Male,Heritage,Simultaneous,26,0,0,0,29,5,43,15,15,A,3,30,1,necesitar,593469,NA,NA,1,Canonical,tratar,590952,Mood,Subjunctive,A,[+F/+F],33,30,0.2717136308502804,0.1485854581850012,0.7218493994020267,-0.4954635084789066,0.8224293503429058,NA
HSP33,86,Male,Heritage,Simultaneous,26,0,0,0,29,5,43,15,15,A,17,33,1,conseguir,129144,NA,NA,0,Canonical,robar,28182,Mood,Subjunctive,D,[–F/–F],33,30,0.2717136308502804,-0.7989468264689892,-0.8898030626306618,-0.4954635084789066,0.8224293503429058,NA
HSP33,86,Male,Heritage,Simultaneous,26,0,0,0,29,5,43,15,15,A,7,35,1,esperar,1409514,NA,NA,1,Canonical,atar,15876,Mood,Subjunctive,B,[+F/–F],33,30,0.2717136308502804,1.8138608218429253,-0.9250448047238335,-0.4954635084789066,0.8224293503429058,NA
HSP33,86,Male,Heritage,Simultaneous,26,0,0,0,29,5,43,15,15,A,12,38,1,ordenar,65158,NA,NA,1,Canonical,atar,15876,Mood,Subjunctive,C,[–F/+F],33,30,0.2717136308502804,-0.9295208872364908,-0.9250448047238335,-0.4954635084789066,0.8224293503429058,NA
HSP33,86,Male,Heritage,Simultaneous,26,0,0,0,29,5,43,15,15,A,2,40,1,pedir,432187,NA,NA,0,Canonical,dejar,696519,Mood,Subjunctive,A,[+F/+F],33,30,0.2717136308502804,-0.18053725098113216,1.0241706238088089,-0.4954635084789066,0.8224293503429058,NA
HSP33,86,Male,Heritage,Simultaneous,26,0,0,0,29,5,43,15,15,A,16,43,1,desear,148807,NA,NA,1,Canonical,bailar,29935,Mood,Subjunctive,D,[–F/–F],33,30,0.2717136308502804,-0.7588212090390609,-0.8847828469725008,-0.4954635084789066,0.8224293503429058,NA
HSP33,86,Male,Heritage,Simultaneous,26,0,0,0,29,5,43,15,15,A,6,45,1,querer,1263949,NA,NA,0,Canonical,dejar,696519,Mood,Subjunctive,B,[+F/–F],33,30,0.2717136308502804,1.5168112616950589,1.0241706238088089,-0.4954635084789066,0.8224293503429058,NA
HSP33,86,Male,Heritage,Simultaneous,26,0,0,0,29,5,43,15,15,A,11,48,1,sugerir,88224,NA,NA,0,Canonical,prestar,73724,Mood,Subjunctive,C,[–F/+F],33,30,0.2717136308502804,-0.8824508830845953,-0.7593805517898339,-0.4954635084789066,0.8224293503429058,NA
HSP33,86,Male,Heritage,Simultaneous,26,0,0,0,29,5,43,15,15,A,1,50,0,permitir,935997,NA,NA,0,Canonical,tomar,506707,Mood,Subjunctive,A,[+F/+F],33,30,0.2717136308502804,0.8475707344418515,0.4805898054934249,-0.4954635084789066,0.8224293503429058,NA
HSP34,87,Male,Heritage,Sequential,22,0,8,8,33,3,42,7,7,B,1,1,1,permitir,935997,NA,NA,0,Canonical,tomar,506707,Mood,Subjunctive,A,[+F/+F],34,14,-1.8777081640323836,0.8475707344418515,0.4805898054934249,3.4809375911109233,0.639781928748559,NA
HSP34,87,Male,Heritage,Sequential,22,0,8,8,33,3,42,7,7,B,11,3,1,sugerir,88224,NA,NA,0,Canonical,prestar,73724,Mood,Subjunctive,C,[–F/+F],34,14,-1.8777081640323836,-0.8824508830845953,-0.7593805517898339,3.4809375911109233,0.639781928748559,NA
HSP34,87,Male,Heritage,Sequential,22,0,8,8,33,3,42,7,7,B,6,6,1,querer,1263949,NA,NA,0,Canonical,dejar,696519,Mood,Subjunctive,B,[+F/–F],34,14,-1.8777081640323836,1.5168112616950589,1.0241706238088089,3.4809375911109233,0.639781928748559,NA
HSP34,87,Male,Heritage,Sequential,22,0,8,8,33,3,42,7,7,B,16,8,1,desear,148807,NA,NA,1,Canonical,bailar,29935,Mood,Subjunctive,D,[–F/–F],34,14,-1.8777081640323836,-0.7588212090390609,-0.8847828469725008,3.4809375911109233,0.639781928748559,NA
HSP34,87,Male,Heritage,Sequential,22,0,8,8,33,3,42,7,7,B,2,11,1,pedir,432187,NA,NA,0,Canonical,dejar,696519,Mood,Subjunctive,A,[+F/+F],34,14,-1.8777081640323836,-0.18053725098113216,1.0241706238088089,3.4809375911109233,0.639781928748559,NA
HSP34,87,Male,Heritage,Sequential,22,0,8,8,33,3,42,7,7,B,12,13,1,ordenar,65158,NA,NA,1,Canonical,atar,15876,Mood,Subjunctive,C,[–F/+F],34,14,-1.8777081640323836,-0.9295208872364908,-0.9250448047238335,3.4809375911109233,0.639781928748559,NA
HSP34,87,Male,Heritage,Sequential,22,0,8,8,33,3,42,7,7,B,7,16,1,esperar,1409514,NA,NA,1,Canonical,atar,15876,Mood,Subjunctive,B,[+F/–F],34,14,-1.8777081640323836,1.8138608218429253,-0.9250448047238335,3.4809375911109233,0.639781928748559,NA
HSP34,87,Male,Heritage,Sequential,22,0,8,8,33,3,42,7,7,B,17,18,1,conseguir,129144,NA,NA,0,Canonical,robar,28182,Mood,Subjunctive,D,[–F/–F],34,14,-1.8777081640323836,-0.7989468264689892,-0.8898030626306618,3.4809375911109233,0.639781928748559,NA
HSP34,87,Male,Heritage,Sequential,22,0,8,8,33,3,42,7,7,B,3,21,1,necesitar,593469,NA,NA,1,Canonical,tratar,590952,Mood,Subjunctive,A,[+F/+F],34,14,-1.8777081640323836,0.1485854581850012,0.7218493994020267,3.4809375911109233,0.639781928748559,NA
HSP34,87,Male,Heritage,Sequential,22,0,8,8,33,3,42,7,7,B,13,23,1,valorar,113028,NA,NA,1,Canonical,bailar,29935,Mood,Subjunctive,C,[–F/+F],34,14,-1.8777081640323836,-0.831834201259241,-0.8847828469725008,3.4809375911109233,0.639781928748559,NA
HSP34,87,Male,Heritage,Sequential,22,0,8,8,33,3,42,7,7,B,8,26,1,permitir,935997,NA,NA,0,Canonical,quedar,947469,Mood,Subjunctive,B,[+F/–F],34,14,-1.8777081640323836,0.8475707344418515,1.7428375487463559,3.4809375911109233,0.639781928748559,NA
HSP34,87,Male,Heritage,Sequential,22,0,8,8,33,3,42,7,7,B,18,28,1,sugerir,88224,NA,NA,0,Canonical,atar,15876,Mood,Subjunctive,D,[–F/–F],34,14,-1.8777081640323836,-0.8824508830845953,-0.9250448047238335,3.4809375911109233,0.639781928748559,NA
HSP34,87,Male,Heritage,Sequential,22,0,8,8,33,3,42,7,7,B,4,31,1,querer,1263949,NA,NA,0,Canonical,quedar,947469,Mood,Subjunctive,A,[+F/+F],34,14,-1.8777081640323836,1.5168112616950589,1.7428375487463559,3.4809375911109233,0.639781928748559,NA
HSP34,87,Male,Heritage,Sequential,22,0,8,8,33,3,42,7,7,B,14,33,1,conseguir,129144,NA,NA,0,Canonical,viajar,78141,Mood,Subjunctive,C,[–F/+F],34,14,-1.8777081640323836,-0.7989468264689892,-0.7467312120510448,3.4809375911109233,0.639781928748559,NA
HSP34,87,Male,Heritage,Sequential,22,0,8,8,33,3,42,7,7,B,9,36,1,necesitar,593469,NA,NA,1,Canonical,enviar,766523,Mood,Subjunctive,B,[+F/–F],34,14,-1.8777081640323836,0.1485854581850012,1.2246470510386476,3.4809375911109233,0.639781928748559,NA
HSP34,87,Male,Heritage,Sequential,22,0,8,8,33,3,42,7,7,B,19,38,1,ordenar,65158,NA,NA,1,Canonical,prestar,73724,Mood,Subjunctive,D,[–F/–F],34,14,-1.8777081640323836,-0.9295208872364908,-0.7593805517898339,3.4809375911109233,0.639781928748559,NA
HSP34,87,Male,Heritage,Sequential,22,0,8,8,33,3,42,7,7,B,5,41,1,esperar,1409514,NA,NA,1,Canonical,enviar,766523,Mood,Subjunctive,A,[+F/+F],34,14,-1.8777081640323836,1.8138608218429253,1.2246470510386476,3.4809375911109233,0.639781928748559,NA
HSP34,87,Male,Heritage,Sequential,22,0,8,8,33,3,42,7,7,B,15,43,1,desear,148807,NA,NA,1,Canonical,robar,28182,Mood,Subjunctive,C,[–F/+F],34,14,-1.8777081640323836,-0.7588212090390609,-0.8898030626306618,3.4809375911109233,0.639781928748559,NA
HSP34,87,Male,Heritage,Sequential,22,0,8,8,33,3,42,7,7,B,10,46,1,pedir,432187,NA,NA,0,Canonical,tratar,590952,Mood,Subjunctive,B,[+F/–F],34,14,-1.8777081640323836,-0.18053725098113216,0.7218493994020267,3.4809375911109233,0.639781928748559,NA
HSP34,87,Male,Heritage,Sequential,22,0,8,8,33,3,42,7,7,B,20,48,1,valorar,113028,NA,NA,1,Canonical,viajar,78141,Mood,Subjunctive,D,[–F/–F],34,14,-1.8777081640323836,-0.831834201259241,-0.7467312120510448,3.4809375911109233,0.639781928748559,NA
HSP35,88,Female,Heritage,Simultaneous,25,0,0,2.5,36,4,37,17,17,A,1,1,1,permitir,935997,NA,NA,0,Canonical,tomar,506707,Mood,Subjunctive,A,[+F/+F],35,34,0.8090690795709464,0.8475707344418515,0.4805898054934249,0.7471618351429155,-0.2734551792231753,NA
HSP35,88,Female,Heritage,Simultaneous,25,0,0,2.5,36,4,37,17,17,A,11,3,1,sugerir,88224,NA,NA,0,Canonical,prestar,73724,Mood,Subjunctive,C,[–F/+F],35,34,0.8090690795709464,-0.8824508830845953,-0.7593805517898339,0.7471618351429155,-0.2734551792231753,NA
HSP35,88,Female,Heritage,Simultaneous,25,0,0,2.5,36,4,37,17,17,A,6,6,1,querer,1263949,NA,NA,0,Canonical,dejar,696519,Mood,Subjunctive,B,[+F/–F],35,34,0.8090690795709464,1.5168112616950589,1.0241706238088089,0.7471618351429155,-0.2734551792231753,NA
HSP35,88,Female,Heritage,Simultaneous,25,0,0,2.5,36,4,37,17,17,A,16,8,1,desear,148807,NA,NA,1,Canonical,bailar,29935,Mood,Subjunctive,D,[–F/–F],35,34,0.8090690795709464,-0.7588212090390609,-0.8847828469725008,0.7471618351429155,-0.2734551792231753,NA
HSP35,88,Female,Heritage,Simultaneous,25,0,0,2.5,36,4,37,17,17,A,2,11,1,pedir,432187,NA,NA,0,Canonical,dejar,696519,Mood,Subjunctive,A,[+F/+F],35,34,0.8090690795709464,-0.18053725098113216,1.0241706238088089,0.7471618351429155,-0.2734551792231753,NA
HSP35,88,Female,Heritage,Simultaneous,25,0,0,2.5,36,4,37,17,17,A,12,13,1,ordenar,65158,NA,NA,1,Canonical,atar,15876,Mood,Subjunctive,C,[–F/+F],35,34,0.8090690795709464,-0.9295208872364908,-0.9250448047238335,0.7471618351429155,-0.2734551792231753,NA
HSP35,88,Female,Heritage,Simultaneous,25,0,0,2.5,36,4,37,17,17,A,7,16,1,esperar,1409514,NA,NA,1,Canonical,atar,15876,Mood,Subjunctive,B,[+F/–F],35,34,0.8090690795709464,1.8138608218429253,-0.9250448047238335,0.7471618351429155,-0.2734551792231753,NA
HSP35,88,Female,Heritage,Simultaneous,25,0,0,2.5,36,4,37,17,17,A,17,18,1,conseguir,129144,NA,NA,0,Canonical,robar,28182,Mood,Subjunctive,D,[–F/–F],35,34,0.8090690795709464,-0.7989468264689892,-0.8898030626306618,0.7471618351429155,-0.2734551792231753,NA
HSP35,88,Female,Heritage,Simultaneous,25,0,0,2.5,36,4,37,17,17,A,18,23,0,sugerir,88224,NA,NA,0,Canonical,atar,15876,Mood,Subjunctive,D,[–F/–F],35,34,0.8090690795709464,-0.8824508830845953,-0.9250448047238335,0.7471618351429155,-0.2734551792231753,NA
HSP35,88,Female,Heritage,Simultaneous,25,0,0,2.5,36,4,37,17,17,A,8,25,1,permitir,935997,NA,NA,0,Canonical,quedar,947469,Mood,Subjunctive,B,[+F/–F],35,34,0.8090690795709464,0.8475707344418515,1.7428375487463559,0.7471618351429155,-0.2734551792231753,NA
HSP35,88,Female,Heritage,Simultaneous,25,0,0,2.5,36,4,37,17,17,A,13,28,0,valorar,113028,NA,NA,1,Canonical,bailar,29935,Mood,Subjunctive,C,[–F/+F],35,34,0.8090690795709464,-0.831834201259241,-0.8847828469725008,0.7471618351429155,-0.2734551792231753,NA
HSP35,88,Female,Heritage,Simultaneous,25,0,0,2.5,36,4,37,17,17,A,3,30,1,necesitar,593469,NA,NA,1,Canonical,tratar,590952,Mood,Subjunctive,A,[+F/+F],35,34,0.8090690795709464,0.1485854581850012,0.7218493994020267,0.7471618351429155,-0.2734551792231753,NA
HSP35,88,Female,Heritage,Simultaneous,25,0,0,2.5,36,4,37,17,17,A,17,33,1,conseguir,129144,NA,NA,0,Canonical,robar,28182,Mood,Subjunctive,D,[–F/–F],35,34,0.8090690795709464,-0.7989468264689892,-0.8898030626306618,0.7471618351429155,-0.2734551792231753,NA
HSP35,88,Female,Heritage,Simultaneous,25,0,0,2.5,36,4,37,17,17,A,7,35,0,esperar,1409514,NA,NA,1,Canonical,atar,15876,Mood,Subjunctive,B,[+F/–F],35,34,0.8090690795709464,1.8138608218429253,-0.9250448047238335,0.7471618351429155,-0.2734551792231753,NA
HSP35,88,Female,Heritage,Simultaneous,25,0,0,2.5,36,4,37,17,17,A,12,38,1,ordenar,65158,NA,NA,1,Canonical,atar,15876,Mood,Subjunctive,C,[–F/+F],35,34,0.8090690795709464,-0.9295208872364908,-0.9250448047238335,0.7471618351429155,-0.2734551792231753,NA
HSP35,88,Female,Heritage,Simultaneous,25,0,0,2.5,36,4,37,17,17,A,2,40,0,pedir,432187,NA,NA,0,Canonical,dejar,696519,Mood,Subjunctive,A,[+F/+F],35,34,0.8090690795709464,-0.18053725098113216,1.0241706238088089,0.7471618351429155,-0.2734551792231753,NA
HSP35,88,Female,Heritage,Simultaneous,25,0,0,2.5,36,4,37,17,17,A,16,43,1,desear,148807,NA,NA,1,Canonical,bailar,29935,Mood,Subjunctive,D,[–F/–F],35,34,0.8090690795709464,-0.7588212090390609,-0.8847828469725008,0.7471618351429155,-0.2734551792231753,NA
HSP35,88,Female,Heritage,Simultaneous,25,0,0,2.5,36,4,37,17,17,A,6,45,1,querer,1263949,NA,NA,0,Canonical,dejar,696519,Mood,Subjunctive,B,[+F/–F],35,34,0.8090690795709464,1.5168112616950589,1.0241706238088089,0.7471618351429155,-0.2734551792231753,NA
HSP35,88,Female,Heritage,Simultaneous,25,0,0,2.5,36,4,37,17,17,A,11,48,1,sugerir,88224,NA,NA,0,Canonical,prestar,73724,Mood,Subjunctive,C,[–F/+F],35,34,0.8090690795709464,-0.8824508830845953,-0.7593805517898339,0.7471618351429155,-0.2734551792231753,NA
HSP35,88,Female,Heritage,Simultaneous,25,0,0,2.5,36,4,37,17,17,A,1,50,1,permitir,935997,NA,NA,0,Canonical,tomar,506707,Mood,Subjunctive,A,[+F/+F],35,34,0.8090690795709464,0.8475707344418515,0.4805898054934249,0.7471618351429155,-0.2734551792231753,NA
HSP41,91,Male,Heritage,Simultaneous,18,0,0,0,29,3,39,6,7,B,1,1,0,permitir,935997,NA,NA,0,Canonical,tomar,506707,Mood,Subjunctive,A,[+F/+F],41,13,-2.0120470262125503,0.8475707344418515,0.4805898054934249,-0.4954635084789066,0.09183966396551842,NA
HSP41,91,Male,Heritage,Simultaneous,18,0,0,0,29,3,39,6,7,B,11,3,1,sugerir,88224,NA,NA,0,Canonical,prestar,73724,Mood,Subjunctive,C,[–F/+F],41,13,-2.0120470262125503,-0.8824508830845953,-0.7593805517898339,-0.4954635084789066,0.09183966396551842,NA
HSP41,91,Male,Heritage,Simultaneous,18,0,0,0,29,3,39,6,7,B,6,6,1,querer,1263949,NA,NA,0,Canonical,dejar,696519,Mood,Subjunctive,B,[+F/–F],41,13,-2.0120470262125503,1.5168112616950589,1.0241706238088089,-0.4954635084789066,0.09183966396551842,NA
HSP41,91,Male,Heritage,Simultaneous,18,0,0,0,29,3,39,6,7,B,16,8,1,desear,148807,NA,NA,1,Canonical,bailar,29935,Mood,Subjunctive,D,[–F/–F],41,13,-2.0120470262125503,-0.7588212090390609,-0.8847828469725008,-0.4954635084789066,0.09183966396551842,NA
HSP41,91,Male,Heritage,Simultaneous,18,0,0,0,29,3,39,6,7,B,2,11,1,pedir,432187,NA,NA,0,Canonical,dejar,696519,Mood,Subjunctive,A,[+F/+F],41,13,-2.0120470262125503,-0.18053725098113216,1.0241706238088089,-0.4954635084789066,0.09183966396551842,NA
HSP41,91,Male,Heritage,Simultaneous,18,0,0,0,29,3,39,6,7,B,12,13,1,ordenar,65158,NA,NA,1,Canonical,atar,15876,Mood,Subjunctive,C,[–F/+F],41,13,-2.0120470262125503,-0.9295208872364908,-0.9250448047238335,-0.4954635084789066,0.09183966396551842,NA
HSP41,91,Male,Heritage,Simultaneous,18,0,0,0,29,3,39,6,7,B,7,16,1,esperar,1409514,NA,NA,1,Canonical,atar,15876,Mood,Subjunctive,B,[+F/–F],41,13,-2.0120470262125503,1.8138608218429253,-0.9250448047238335,-0.4954635084789066,0.09183966396551842,NA
HSP41,91,Male,Heritage,Simultaneous,18,0,0,0,29,3,39,6,7,B,17,18,0,conseguir,129144,NA,NA,0,Canonical,robar,28182,Mood,Subjunctive,D,[–F/–F],41,13,-2.0120470262125503,-0.7989468264689892,-0.8898030626306618,-0.4954635084789066,0.09183966396551842,NA
HSP41,91,Male,Heritage,Simultaneous,18,0,0,0,29,3,39,6,7,B,3,21,0,necesitar,593469,NA,NA,1,Canonical,tratar,590952,Mood,Subjunctive,A,[+F/+F],41,13,-2.0120470262125503,0.1485854581850012,0.7218493994020267,-0.4954635084789066,0.09183966396551842,NA
HSP41,91,Male,Heritage,Simultaneous,18,0,0,0,29,3,39,6,7,B,13,23,0,valorar,113028,NA,NA,1,Canonical,bailar,29935,Mood,Subjunctive,C,[–F/+F],41,13,-2.0120470262125503,-0.831834201259241,-0.8847828469725008,-0.4954635084789066,0.09183966396551842,NA
HSP41,91,Male,Heritage,Simultaneous,18,0,0,0,29,3,39,6,7,B,8,26,0,permitir,935997,NA,NA,0,Canonical,quedar,947469,Mood,Subjunctive,B,[+F/–F],41,13,-2.0120470262125503,0.8475707344418515,1.7428375487463559,-0.4954635084789066,0.09183966396551842,NA
HSP41,91,Male,Heritage,Simultaneous,18,0,0,0,29,3,39,6,7,B,18,28,1,sugerir,88224,NA,NA,0,Canonical,atar,15876,Mood,Subjunctive,D,[–F/–F],41,13,-2.0120470262125503,-0.8824508830845953,-0.9250448047238335,-0.4954635084789066,0.09183966396551842,NA
HSP41,91,Male,Heritage,Simultaneous,18,0,0,0,29,3,39,6,7,B,4,31,0,querer,1263949,NA,NA,0,Canonical,quedar,947469,Mood,Subjunctive,A,[+F/+F],41,13,-2.0120470262125503,1.5168112616950589,1.7428375487463559,-0.4954635084789066,0.09183966396551842,NA
HSP41,91,Male,Heritage,Simultaneous,18,0,0,0,29,3,39,6,7,B,14,33,1,conseguir,129144,NA,NA,0,Canonical,viajar,78141,Mood,Subjunctive,C,[–F/+F],41,13,-2.0120470262125503,-0.7989468264689892,-0.7467312120510448,-0.4954635084789066,0.09183966396551842,NA
HSP41,91,Male,Heritage,Simultaneous,18,0,0,0,29,3,39,6,7,B,9,36,0,necesitar,593469,NA,NA,1,Canonical,enviar,766523,Mood,Subjunctive,B,[+F/–F],41,13,-2.0120470262125503,0.1485854581850012,1.2246470510386476,-0.4954635084789066,0.09183966396551842,NA
HSP41,91,Male,Heritage,Simultaneous,18,0,0,0,29,3,39,6,7,B,19,38,1,ordenar,65158,NA,NA,1,Canonical,prestar,73724,Mood,Subjunctive,D,[–F/–F],41,13,-2.0120470262125503,-0.9295208872364908,-0.7593805517898339,-0.4954635084789066,0.09183966396551842,NA
HSP41,91,Male,Heritage,Simultaneous,18,0,0,0,29,3,39,6,7,B,5,41,1,esperar,1409514,NA,NA,1,Canonical,enviar,766523,Mood,Subjunctive,A,[+F/+F],41,13,-2.0120470262125503,1.8138608218429253,1.2246470510386476,-0.4954635084789066,0.09183966396551842,NA
HSP41,91,Male,Heritage,Simultaneous,18,0,0,0,29,3,39,6,7,B,15,43,1,desear,148807,NA,NA,1,Canonical,robar,28182,Mood,Subjunctive,C,[–F/+F],41,13,-2.0120470262125503,-0.7588212090390609,-0.8898030626306618,-0.4954635084789066,0.09183966396551842,NA
HSP41,91,Male,Heritage,Simultaneous,18,0,0,0,29,3,39,6,7,B,10,46,1,pedir,432187,NA,NA,0,Canonical,tratar,590952,Mood,Subjunctive,B,[+F/–F],41,13,-2.0120470262125503,-0.18053725098113216,0.7218493994020267,-0.4954635084789066,0.09183966396551842,NA
HSP41,91,Male,Heritage,Simultaneous,18,0,0,0,29,3,39,6,7,B,20,48,1,valorar,113028,NA,NA,1,Canonical,viajar,78141,Mood,Subjunctive,D,[–F/–F],41,13,-2.0120470262125503,-0.831834201259241,-0.7467312120510448,-0.4954635084789066,0.09183966396551842,NA
HSP42,92,Male,Heritage,Sequential,26,0,3,0,29,3,29,13,13,B,1,1,1,permitir,935997,NA,NA,0,Canonical,tomar,506707,Mood,Subjunctive,A,[+F/+F],42,26,-0.2656418178703856,0.8475707344418515,0.4805898054934249,-0.4954635084789066,-1.73463455197795,NA
HSP42,92,Male,Heritage,Sequential,26,0,3,0,29,3,29,13,13,B,11,3,1,sugerir,88224,NA,NA,0,Canonical,prestar,73724,Mood,Subjunctive,C,[–F/+F],42,26,-0.2656418178703856,-0.8824508830845953,-0.7593805517898339,-0.4954635084789066,-1.73463455197795,NA
HSP42,92,Male,Heritage,Sequential,26,0,3,0,29,3,29,13,13,B,6,6,1,querer,1263949,NA,NA,0,Canonical,dejar,696519,Mood,Subjunctive,B,[+F/–F],42,26,-0.2656418178703856,1.5168112616950589,1.0241706238088089,-0.4954635084789066,-1.73463455197795,NA
HSP42,92,Male,Heritage,Sequential,26,0,3,0,29,3,29,13,13,B,16,8,1,desear,148807,NA,NA,1,Canonical,bailar,29935,Mood,Subjunctive,D,[–F/–F],42,26,-0.2656418178703856,-0.7588212090390609,-0.8847828469725008,-0.4954635084789066,-1.73463455197795,NA
HSP42,92,Male,Heritage,Sequential,26,0,3,0,29,3,29,13,13,B,2,11,0,pedir,432187,NA,NA,0,Canonical,dejar,696519,Mood,Subjunctive,A,[+F/+F],42,26,-0.2656418178703856,-0.18053725098113216,1.0241706238088089,-0.4954635084789066,-1.73463455197795,NA
HSP42,92,Male,Heritage,Sequential,26,0,3,0,29,3,29,13,13,B,12,13,1,ordenar,65158,NA,NA,1,Canonical,atar,15876,Mood,Subjunctive,C,[–F/+F],42,26,-0.2656418178703856,-0.9295208872364908,-0.9250448047238335,-0.4954635084789066,-1.73463455197795,NA
HSP42,92,Male,Heritage,Sequential,26,0,3,0,29,3,29,13,13,B,7,16,0,esperar,1409514,NA,NA,1,Canonical,atar,15876,Mood,Subjunctive,B,[+F/–F],42,26,-0.2656418178703856,1.8138608218429253,-0.9250448047238335,-0.4954635084789066,-1.73463455197795,NA
HSP42,92,Male,Heritage,Sequential,26,0,3,0,29,3,29,13,13,B,17,18,1,conseguir,129144,NA,NA,0,Canonical,robar,28182,Mood,Subjunctive,D,[–F/–F],42,26,-0.2656418178703856,-0.7989468264689892,-0.8898030626306618,-0.4954635084789066,-1.73463455197795,NA
HSP42,92,Male,Heritage,Sequential,26,0,3,0,29,3,29,13,13,B,3,21,1,necesitar,593469,NA,NA,1,Canonical,tratar,590952,Mood,Subjunctive,A,[+F/+F],42,26,-0.2656418178703856,0.1485854581850012,0.7218493994020267,-0.4954635084789066,-1.73463455197795,NA
HSP42,92,Male,Heritage,Sequential,26,0,3,0,29,3,29,13,13,B,13,23,0,valorar,113028,NA,NA,1,Canonical,bailar,29935,Mood,Subjunctive,C,[–F/+F],42,26,-0.2656418178703856,-0.831834201259241,-0.8847828469725008,-0.4954635084789066,-1.73463455197795,NA
HSP42,92,Male,Heritage,Sequential,26,0,3,0,29,3,29,13,13,B,8,26,0,permitir,935997,NA,NA,0,Canonical,quedar,947469,Mood,Subjunctive,B,[+F/–F],42,26,-0.2656418178703856,0.8475707344418515,1.7428375487463559,-0.4954635084789066,-1.73463455197795,NA
HSP42,92,Male,Heritage,Sequential,26,0,3,0,29,3,29,13,13,B,18,28,0,sugerir,88224,NA,NA,0,Canonical,atar,15876,Mood,Subjunctive,D,[–F/–F],42,26,-0.2656418178703856,-0.8824508830845953,-0.9250448047238335,-0.4954635084789066,-1.73463455197795,NA
HSP42,92,Male,Heritage,Sequential,26,0,3,0,29,3,29,13,13,B,4,31,0,querer,1263949,NA,NA,0,Canonical,quedar,947469,Mood,Subjunctive,A,[+F/+F],42,26,-0.2656418178703856,1.5168112616950589,1.7428375487463559,-0.4954635084789066,-1.73463455197795,NA
